Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Barra da Tijuca;3;3;3;300;11000.0;3700.0;14000.0;36.67;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1300.0;50.0;Casa
Apartamento;Andaraí;3;0;1;85;1700.0;380.0;35.0;20.0;Apartamento
Apartamento;Ipanema;2;1;1;243;12000.0;2300.0;0.0;49.38;Apartamento
Apartamento;Copacabana;3;1;1;110;6000.0;850.0;0.0;54.55;Apartamento
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;30.99;Apartamento
Apartamento;Copacabana;1;0;0;40;1500.0;340.0;71.0;37.5;Apartamento
Apartamento;Barra da Tijuca;3;2;1;115;5000.0;1200.0;640.0;43.48;Apartamento
Apartamento;Lins de Vasconcelos;3;1;1;84;1000.0;750.0;73.0;11.9;Apartamento
Casa de Condomínio;Itanhangá;4;4;2;700;17000.0;1600.0;1435.0;24.29;Casa
Apartamento;Gávea;3;2;1;112;3500.0;1409.0;0.0;31.25;Apartamento
Apartamento;Vila Isabel;2;0;0;76;1500.0;250.0;47.0;19.74;Apartamento
Apartamento;Ipanema;2;0;0;64;3200.0;620.0;0.0;50.0;Apartamento
Apartamento;Bonsucesso;2;0;0;64;1000.0;415.0;0.0;15.62;Apartamento
Apartamento;Ipanema;1;2;0;108;5000.0;1045.0;1600.0;46.3;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;70;1050.0;500.0;60.0;15.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;700.0;1200.0;25.56;Apartamento
Apartamento;Maracanã;1;1;1;120;1000.0;985.0;150.0;8.33;Apartamento
Casa de Condomínio;Itanhangá;4;4;2;600;12000.0;0.0;0.0;20.0;Casa
Apartamento;Barra da Tijuca;2;1;1;96;3200.0;1600.0;160.0;33.33;Apartamento
Apartamento;Barra da Tijuca;4;3;2;303;9000.0;2277.0;16910.0;29.7;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;4500.0;1970.0;489.0;42.86;Apartamento
Apartamento;Grajaú;2;1;0;69;1400.0;650.0;430.0;20.29;Apartamento
Apartamento;Leblon;3;2;1;260;8000.0;4000.0;0.0;30.77;Apartamento
Apartamento;Flamengo;3;0;0;117;2500.0;600.0;200.0;21.37;Apartamento
Apartamento;Copacabana;4;0;0;135;4200.0;880.0;0.0;31.11;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;76;1100.0;788.0;147.0;14.47;Apartamento
Apartamento;Ipanema;3;3;2;270;18000.0;2640.0;833.0;66.67;Apartamento
Apartamento;Barra da Tijuca;5;3;5;231;15000.0;2400.0;470.0;64.94;Apartamento
Apartamento;Leblon;4;2;1;200;6500.0;1100.0;470.0;32.5;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;5000.0;2570.0;789.0;39.37;Apartamento
Apartamento;Vaz Lobo;1;0;0;60;600.0;92.0;33.0;10.0;Apartamento
Apartamento;Tijuca;2;0;0;70;1700.0;690.0;80.0;24.29;Apartamento
Apartamento;Cachambi;1;0;0;40;800.0;130.0;14.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;1;180;2900.0;977.0;41.0;16.11;Apartamento
Apartamento;São Francisco Xavier;2;1;1;64;1200.0;642.0;55.0;18.75;Apartamento
Apartamento;Tijuca;2;1;0;64;1650.0;767.0;66.0;25.78;Apartamento
Apartamento;Tijuca;3;1;0;107;2200.0;600.0;144.0;20.56;Apartamento
Apartamento;Jacarepaguá;2;1;0;61;1700.0;550.0;130.0;27.87;Apartamento
Apartamento;Leblon;3;1;0;105;5000.0;1600.0;231.0;47.62;Apartamento
Apartamento;Vila Isabel;2;1;0;75;1800.0;250.0;20.0;24.0;Apartamento
Apartamento;Humaitá;3;1;0;93;3500.0;780.0;201.0;37.63;Apartamento
Apartamento;Copacabana;3;1;0;90;3800.0;1064.0;230.0;42.22;Apartamento
Apartamento;Pechincha;2;1;0;77;1300.0;300.0;72.0;16.88;Apartamento
Apartamento;Copacabana;1;0;0;45;1600.0;595.0;0.0;35.56;Apartamento
Casa;Vargem Pequena;4;1;4;220;5200.0;400.0;0.0;23.64;Casa
Apartamento;Tijuca;2;0;1;90;2350.0;850.0;100.0;26.11;Apartamento
Apartamento;Laranjeiras;2;0;0;74;2300.0;592.0;100.0;31.08;Apartamento
Apartamento;Lagoa;3;3;3;227;14000.0;3675.0;0.0;61.67;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;475;10000.0;2700.0;300.0;21.05;Casa
Apartamento;Catete;2;1;1;70;3300.0;1365.0;180.0;47.14;Apartamento
Apartamento;Tijuca;2;1;0;75;1500.0;638.0;0.0;20.0;Apartamento
Apartamento;Grajaú;2;0;0;85;1280.0;400.0;51.0;15.06;Apartamento
Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;6300.0;0.0;20.92;Apartamento
Apartamento;Ipanema;4;3;2;210;10000.0;2900.0;1660.0;47.62;Apartamento
Quitinete;Centro;0;0;0;25;650.0;435.0;0.0;26.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;11000.0;4408.0;0.0;32.35;Apartamento
Apartamento;Humaitá;2;0;0;65;2600.0;660.0;124.0;40.0;Apartamento
Apartamento;Lagoa;2;3;2;120;10000.0;3000.0;1120.0;83.33;Apartamento
Apartamento;Ipanema;1;0;1;39;7000.0;460.0;1024.0;179.49;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;87;1700.0;620.0;0.0;19.54;Apartamento
Apartamento;Bento Ribeiro;2;1;0;56;700.0;544.0;0.0;12.5;Apartamento
Casa;Recreio dos Bandeirantes;6;0;4;600;10000.0;0.0;1080.0;16.67;Casa
Apartamento;Copacabana;4;1;3;217;9000.0;2754.0;650.0;41.47;Apartamento
Apartamento;Lagoa;2;1;1;85;3850.0;785.0;185.0;45.29;Apartamento
Apartamento;Lagoa;4;1;2;250;11000.0;2900.0;0.0;44.0;Apartamento
Apartamento;Ipanema;2;1;1;100;9000.0;3226.0;0.0;90.0;Apartamento
Casa;Campo Grande;2;1;0;70;1200.0;0.0;0.0;17.14;Casa
Casa de Condomínio;Campo Grande;2;1;0;60;710.0;0.0;0.0;11.83;Casa
Apartamento;Campo Grande;2;1;0;48;790.0;280.0;0.0;16.46;Apartamento
Apartamento;Botafogo;2;0;0;90;2200.0;510.0;90.0;24.44;Apartamento
Apartamento;Botafogo;1;1;0;40;2000.0;360.0;25.0;50.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;300;13000.0;2896.0;0.0;43.33;Apartamento
Apartamento;Ipanema;2;1;1;100;7880.0;4699.0;0.0;78.8;Apartamento
Apartamento;Tijuca;3;1;0;99;1800.0;672.0;114.0;18.18;Apartamento
Apartamento;Laranjeiras;1;1;0;53;2300.0;767.0;71.0;43.4;Apartamento
Apartamento;Botafogo;1;1;0;55;2600.0;800.0;150.0;47.27;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2200.0;900.0;220.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;155;2500.0;980.0;280.0;16.13;Apartamento
Apartamento;Tijuca;3;0;0;90;1800.0;400.0;70.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2000.0;650.0;0.0;23.53;Apartamento
Apartamento;Barra da Tijuca;3;3;3;179;7800.0;1972.0;406.0;43.58;Apartamento
Apartamento;Maria da Graça;3;0;0;85;1100.0;220.0;0.0;12.94;Apartamento
Apartamento;Flamengo;2;1;1;70;2800.0;1350.0;220.0;40.0;Apartamento
Apartamento;Botafogo;2;1;1;90;3200.0;920.0;130.0;35.56;Apartamento
Apartamento;Ipanema;2;1;1;75;5500.0;890.0;230.0;73.33;Apartamento
Apartamento;Jacarepaguá;2;1;1;60;1050.0;650.0;0.0;17.5;Apartamento
Apartamento;Barra da Tijuca;4;2;2;245;6900.0;3400.0;580.0;28.16;Apartamento
Apartamento;Jacarepaguá;2;1;1;74;1700.0;688.0;0.0;22.97;Apartamento
Apartamento;Andaraí;2;1;0;64;1200.0;660.0;72.0;18.75;Apartamento
Apartamento;Botafogo;2;1;0;100;4000.0;1200.0;130.0;40.0;Apartamento
Quitinete;Laranjeiras;1;0;0;25;1200.0;400.0;29.0;48.0;Apartamento
Apartamento;Humaitá;2;0;1;120;5500.0;525.0;0.0;45.83;Apartamento
Apartamento;Barra da Tijuca;3;2;3;118;4000.0;1450.0;370.0;33.9;Apartamento
Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0;11.67;Casa
Apartamento;Barra da Tijuca;2;1;1;115;3500.0;1730.0;364.0;30.43;Apartamento
Apartamento;Barra da Tijuca;2;1;1;97;3000.0;1450.0;280.0;30.93;Apartamento
Apartamento;Lagoa;3;2;3;125;5000.0;2000.0;480.0;40.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;320;9000.0;800.0;1200.0;28.12;Casa
Apartamento;Botafogo;2;1;1;72;3350.0;670.0;178.0;46.53;Apartamento
Apartamento;Copacabana;3;0;0;120;2500.0;1050.0;200.0;20.83;Apartamento
Apartamento;Santa Teresa;1;0;0;51;1300.0;284.0;0.0;25.49;Apartamento
Apartamento;Tijuca;3;1;0;85;2500.0;905.0;183.0;29.41;Apartamento
Casa;Campo Grande;1;0;0;30;430.0;0.0;0.0;14.33;Casa
Apartamento;Vila Valqueire;3;3;1;130;2000.0;275.0;0.0;15.38;Apartamento
Apartamento;Barra da Tijuca;2;2;1;75;1400.0;800.0;100.0;18.67;Apartamento
Apartamento;Ipanema;3;1;1;180;7500.0;2800.0;400.0;41.67;Apartamento
Apartamento;Anil;2;1;0;50;900.0;350.0;1350.0;18.0;Apartamento
Quitinete;Copacabana;0;0;0;22;1300.0;300.0;24.0;59.09;Apartamento
Apartamento;Flamengo;3;1;3;204;23000.0;2000.0;0.0;112.75;Apartamento
Apartamento;Copacabana;3;0;0;135;3600.0;1300.0;160.0;26.67;Apartamento
Apartamento;Barra da Tijuca;3;2;1;145;4000.0;2450.0;340.0;27.59;Apartamento
Apartamento;Tijuca;2;0;0;85;1400.0;580.0;105.0;16.47;Apartamento
Apartamento;Leme;3;1;1;197;7500.0;1970.0;0.0;38.07;Apartamento
Apartamento;Jacarepaguá;3;1;1;118;2500.0;1426.0;215.0;21.19;Apartamento
Apartamento;Cachambi;2;1;1;62;1300.0;650.0;126.0;20.97;Apartamento
Apartamento;Campo Grande;3;1;1;90;1800.0;650.0;0.0;20.0;Apartamento
Apartamento;Pechincha;2;1;1;66;1600.0;645.0;781.0;24.24;Apartamento
Apartamento;Flamengo;3;0;0;150;4500.0;1100.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1380.0;0.0;29.41;Apartamento
Apartamento;Flamengo;2;0;2;140;5000.0;1100.0;336.0;35.71;Apartamento
Apartamento;Barra da Tijuca;3;2;1;84;1600.0;750.0;0.0;19.05;Apartamento
Apartamento;Tijuca;2;1;1;75;1800.0;700.0;0.0;24.0;Apartamento
Quitinete;Copacabana;1;0;0;30;1180.0;455.0;70.0;39.33;Apartamento
Apartamento;Flamengo;1;11;0;60;2100.0;840.0;950.0;35.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2200.0;1413.0;230.0;25.0;Apartamento
Apartamento;Botafogo;3;1;1;105;5100.0;1340.0;342.0;48.57;Apartamento
Apartamento;Leblon;2;1;1;72;3100.0;1000.0;230.0;43.06;Apartamento
Apartamento;Ipanema;3;1;0;100;6000.0;1583.0;280.0;60.0;Apartamento
Apartamento;Lagoa;4;4;4;400;20000.0;4200.0;15000.0;50.0;Apartamento
Apartamento;Leblon;3;1;0;110;4200.0;1100.0;0.0;38.18;Apartamento
Apartamento;Barra da Tijuca;4;2;1;164;3800.0;2300.0;350.0;23.17;Apartamento
Apartamento;Leblon;1;0;0;86;2000.0;690.0;180.0;23.26;Apartamento
Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;8451.0;60977.0;20.92;Apartamento
Apartamento;Ipanema;3;0;1;150;5800.0;2200.0;230.0;38.67;Apartamento
Apartamento;Campo Grande;2;1;0;49;850.0;300.0;0.0;17.35;Apartamento
Apartamento;Copacabana;1;0;0;30;1600.0;411.0;23.0;53.33;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;267;6500.0;700.0;3308.0;24.34;Casa
Casa;Pilares;2;0;0;65;1100.0;0.0;0.0;16.92;Casa
Apartamento;Riachuelo;2;2;1;68;1800.0;350.0;0.0;26.47;Apartamento
Apartamento;Leblon;3;1;0;85;4000.0;815.0;230.0;47.06;Apartamento
Apartamento;Jardim Botânico;2;1;1;86;4000.0;1090.0;0.0;46.51;Apartamento
Apartamento;Ipanema;4;2;4;240;15000.0;3500.0;902.0;62.5;Apartamento
Apartamento;Barra da Tijuca;2;1;2;67;1600.0;1220.0;90.0;23.88;Apartamento
Apartamento;Copacabana;3;0;0;130;2800.0;1250.0;315.0;21.54;Apartamento
Apartamento;Méier;2;1;0;73;1400.0;330.0;35.0;19.18;Apartamento
Apartamento;Cachambi;1;0;1;39;850.0;320.0;0.0;21.79;Apartamento
Apartamento;Ipanema;4;4;3;300;18900.0;3800.0;1400.0;63.0;Apartamento
Apartamento;Jardim Guanabara;5;3;2;240;3300.0;600.0;450.0;13.75;Apartamento
Apartamento;Barra da Tijuca;3;2;1;131;3200.0;2600.0;429.0;24.43;Apartamento
Casa de Vila;Tijuca;3;3;1;300;4950.0;135.0;170.0;16.5;Casa
Apartamento;Flamengo;2;1;0;83;3000.0;850.0;131.0;36.14;Apartamento
Apartamento;Copacabana;3;1;0;140;3500.0;1300.0;330.0;25.0;Apartamento
Casa;Vila Isabel;3;0;0;90;2000.0;0.0;0.0;22.22;Casa
Apartamento;Lagoa;2;0;0;59;3500.0;900.0;193.0;59.32;Apartamento
Apartamento;Leblon;1;0;1;57;3750.0;730.0;208.0;65.79;Apartamento
Apartamento;Barra da Tijuca;3;2;1;113;3000.0;580.0;2750.0;26.55;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2200.0;1327.0;0.0;26.19;Apartamento
Apartamento;Ipanema;4;1;1;170;12000.0;1210.0;4222.0;70.59;Apartamento
Apartamento;Ipanema;3;1;1;118;3800.0;2026.0;243.0;32.2;Apartamento
Casa;Jardim Botânico;4;1;2;500;15000.0;0.0;500.0;30.0;Casa
Casa de Condomínio;São Cristóvão;2;0;2;120;2000.0;0.0;0.0;16.67;Casa
Apartamento;São Conrado;3;2;1;160;6500.0;2000.0;350.0;40.62;Apartamento
Apartamento;Pechincha;2;1;1;76;1900.0;498.0;91.0;25.0;Apartamento
Apartamento;Flamengo;2;1;0;109;4000.0;1250.0;266.0;36.7;Apartamento
Apartamento;Botafogo;3;1;0;205;6000.0;2000.0;300.0;29.27;Apartamento
Apartamento;Copacabana;3;0;1;127;3500.0;900.0;0.0;27.56;Apartamento
Apartamento;Méier;2;0;1;52;1000.0;550.0;14.0;19.23;Apartamento
Quitinete;Flamengo;1;0;0;25;1300.0;451.0;30.0;52.0;Apartamento
Apartamento;Leblon;4;2;2;200;7500.0;1800.0;733.0;37.5;Apartamento
Apartamento;Botafogo;2;1;0;95;2500.0;870.0;0.0;26.32;Apartamento
Apartamento;Barra da Tijuca;4;5;3;368;8000.0;5700.0;2100.0;21.74;Apartamento
Apartamento;Ipanema;3;3;2;186;12000.0;2988.0;9115.0;64.52;Apartamento
Apartamento;Copacabana;2;0;0;71;2400.0;605.0;0.0;33.8;Apartamento
Apartamento;Irajá;2;1;0;55;850.0;395.0;0.0;15.45;Apartamento
Apartamento;Ipanema;3;2;1;120;4000.0;3200.0;0.0;33.33;Apartamento
Apartamento;Ipanema;3;3;1;210;21000.0;4000.0;1800.0;100.0;Apartamento
Apartamento;Leblon;3;2;1;110;8500.0;2300.0;400.0;77.27;Apartamento
Apartamento;Centro;2;0;0;80;2400.0;385.0;175.0;30.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;118;2200.0;660.0;0.0;18.64;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2000.0;1127.0;234.0;23.81;Apartamento
Apartamento;Copacabana;1;0;0;45;1900.0;450.0;125.0;42.22;Apartamento
Apartamento;Leblon;2;2;2;100;4900.0;2600.0;617.0;49.0;Apartamento
Apartamento;Santa Cruz;2;1;0;59;690.0;110.0;0.0;11.69;Apartamento
Casa de Condomínio;Barra da Tijuca;3;6;1;420;6900.0;992.0;773.0;16.43;Casa
Apartamento;Barra da Tijuca;1;1;0;70;1650.0;1050.0;151.0;23.57;Apartamento
Apartamento;Camorim;3;1;1;75;1700.0;600.0;80.0;22.67;Apartamento
Apartamento;Leblon;4;2;1;220;12000.0;4000.0;777.0;54.55;Apartamento
Apartamento;Leblon;4;3;4;325;22000.0;4700.0;0.0;67.69;Apartamento
Apartamento;Botafogo;4;2;1;693;15000.0;3545.0;1420.0;21.65;Apartamento
Apartamento;Andaraí;1;0;0;50;1300.0;420.0;0.0;26.0;Apartamento
Casa de Vila;São Cristóvão;1;0;0;33;1400.0;0.0;53.0;42.42;Casa
Apartamento;Ipanema;3;0;2;180;5500.0;2235.0;448.0;30.56;Apartamento
Apartamento;Lagoa;4;4;3;392;10500.0;2890.0;2200.0;26.79;Apartamento
Casa de Vila;Ramos;1;0;0;40;750.0;0.0;0.0;18.75;Casa
Apartamento;Ipanema;3;1;1;160;6800.0;3070.0;624.0;42.5;Apartamento
Apartamento;Tijuca;3;1;0;99;2000.0;690.0;0.0;20.2;Apartamento
Apartamento;Leblon;4;3;1;180;8000.0;1800.0;500.0;44.44;Apartamento
Apartamento;Copacabana;2;1;0;80;3000.0;1200.0;195.0;37.5;Apartamento
Apartamento;Ipanema;3;2;1;140;6300.0;2200.0;387.0;45.0;Apartamento
Apartamento;Copacabana;4;1;1;170;8900.0;3611.0;555.0;52.35;Apartamento
Apartamento;Copacabana;3;1;1;230;8500.0;3350.0;0.0;36.96;Apartamento
Casa;Gávea;5;3;3;840;26000.0;0.0;1200.0;30.95;Casa
Apartamento;Barra da Tijuca;2;1;1;78;5000.0;3000.0;0.0;64.1;Apartamento
Apartamento;Pechincha;2;1;0;60;1000.0;366.0;15.0;16.67;Apartamento
Apartamento;Flamengo;4;2;4;430;15000.0;4000.0;0.0;34.88;Apartamento
Apartamento;Campo Grande;2;1;0;67;700.0;270.0;0.0;10.45;Apartamento
Apartamento;Jardim Botânico;3;2;2;145;4680.0;1296.0;317.0;32.28;Apartamento
Apartamento;Laranjeiras;1;0;0;55;2000.0;590.0;89.0;36.36;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1700.0;700.0;100.0;26.15;Apartamento
Apartamento;Humaitá;2;1;0;80;3100.0;800.0;90.0;38.75;Apartamento
Apartamento;Barra da Tijuca;1;1;1;36;2200.0;1141.0;0.0;61.11;Apartamento
Apartamento;Cachambi;2;1;0;60;950.0;652.0;0.0;15.83;Apartamento
Apartamento;Ipanema;2;1;1;112;8000.0;1350.0;0.0;71.43;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1130.0;0.0;28.57;Apartamento
Apartamento;Méier;1;0;0;52;1200.0;320.0;0.0;23.08;Apartamento
Apartamento;Campo Grande;3;1;0;65;900.0;130.0;0.0;13.85;Apartamento
Apartamento;Leblon;3;1;1;81;3500.0;1212.0;295.0;43.21;Apartamento
Apartamento;Botafogo;1;0;0;35;1590.0;399.0;25.0;45.43;Apartamento
Apartamento;Barra da Tijuca;2;1;0;51;1300.0;460.0;40.0;25.49;Apartamento
Apartamento;Copacabana;2;1;0;70;2500.0;704.0;160.0;35.71;Apartamento
Apartamento;Méier;3;1;1;104;1400.0;900.0;0.0;13.46;Apartamento
Apartamento;Leblon;3;3;2;240;20000.0;3890.0;890.0;83.33;Apartamento
Apartamento;Copacabana;1;0;1;90;3400.0;1000.0;0.0;37.78;Apartamento
Quitinete;Copacabana;1;0;0;27;800.0;626.0;20.0;29.63;Apartamento
Apartamento;Curicica;2;1;0;50;1400.0;490.0;140.0;28.0;Apartamento
Apartamento;Ipanema;2;0;0;80;3000.0;850.0;150.0;37.5;Apartamento
Apartamento;Ipanema;3;1;1;115;6500.0;1700.0;230.0;56.52;Apartamento
Apartamento;Engenho Novo;2;0;0;70;900.0;110.0;0.0;12.86;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;93;1900.0;650.0;134.0;20.43;Apartamento
Apartamento;Barra da Tijuca;2;1;0;58;1800.0;698.0;0.0;31.03;Apartamento
Apartamento;Botafogo;1;0;0;40;1700.0;400.0;24.0;42.5;Apartamento
Apartamento;Laranjeiras;4;1;1;173;5000.0;1500.0;328.0;28.9;Apartamento
Apartamento;Leblon;2;0;0;100;3800.0;900.0;195.0;38.0;Apartamento
Apartamento;Copacabana;4;2;2;389;12400.0;4133.0;1153.0;31.88;Apartamento
Apartamento;Copacabana;4;1;1;160;3300.0;1600.0;0.0;20.62;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;85;2000.0;700.0;0.0;23.53;Apartamento
Quitinete;Copacabana;1;0;0;30;1100.0;423.0;242.0;36.67;Apartamento
Apartamento;Engenho da Rainha;2;1;0;55;1000.0;560.0;0.0;18.18;Apartamento
Apartamento;Barra da Tijuca;4;3;3;240;15000.0;3751.0;555.0;62.5;Apartamento
Casa;Parque Anchieta;2;0;0;100;1000.0;0.0;0.0;10.0;Casa
Apartamento;Ipanema;2;1;2;95;8500.0;4000.0;800.0;89.47;Apartamento
Apartamento;Barra da Tijuca;2;2;0;98;2800.0;800.0;260.0;28.57;Apartamento
Casa;Campo Grande;2;1;0;80;1215.0;0.0;0.0;15.19;Casa
Apartamento;Taquara;2;0;0;52;900.0;526.0;38.0;17.31;Apartamento
Apartamento;Piedade;3;0;0;75;950.0;87.0;14.0;12.67;Apartamento
Casa;Campo Grande;2;3;1;90;1700.0;0.0;0.0;18.89;Casa
Apartamento;Recreio dos Bandeirantes;3;2;1;102;1850.0;882.0;0.0;18.14;Apartamento
Apartamento;Tauá;2;1;0;82;1400.0;200.0;0.0;17.07;Apartamento
Apartamento;Leblon;4;2;1;210;10000.0;1780.0;700.0;47.62;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;172;2700.0;1200.0;287.0;15.7;Apartamento
Apartamento;Copacabana;1;0;0;55;1900.0;564.0;68.0;34.55;Apartamento
Apartamento;Pechincha;2;1;1;65;1500.0;440.0;35.0;23.08;Apartamento
Apartamento;Leme;3;0;1;150;6500.0;1050.0;232.0;43.33;Apartamento
Apartamento;Copacabana;4;1;1;230;5000.0;1840.0;153.0;21.74;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;1;45;1500.0;1200.0;440.0;33.33;Apartamento
Apartamento;Leblon;4;2;4;200;10500.0;2710.0;1153.0;52.5;Apartamento
Quitinete;Copacabana;1;0;0;30;700.0;620.0;29.0;23.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;3300.0;869.0;237.0;44.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;392;24900.0;7000.0;3000.0;63.52;Apartamento
Apartamento;Jacarepaguá;2;1;1;65;2500.0;665.0;50.0;38.46;Apartamento
Casa de Vila;Todos os Santos;3;1;1;92;1500.0;80.0;13.0;16.3;Casa
Apartamento;Itanhangá;2;1;0;60;950.0;522.0;80.0;15.83;Apartamento
Apartamento;Botafogo;2;0;0;90;2000.0;479.0;80.0;22.22;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;80;2100.0;945.0;99.0;26.25;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;2;220;3900.0;1100.0;960.0;17.73;Casa
Apartamento;Ipanema;3;4;3;270;19000.0;3800.0;1400.0;70.37;Apartamento
Apartamento;Barra da Tijuca;4;4;4;229;17000.0;5600.0;1800.0;74.24;Apartamento
Apartamento;Barra da Tijuca;4;4;4;435;25000.0;6960.0;1700.0;57.47;Apartamento
Apartamento;Ipanema;2;2;1;100;11000.0;2000.0;500.0;110.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;56;1200.0;467.0;40.0;21.43;Apartamento
Quitinete;Leme;1;0;0;25;1200.0;537.0;54.0;48.0;Apartamento
Apartamento;Copacabana;2;1;0;60;2500.0;847.0;135.0;41.67;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;466;7400.0;2695.0;1283.0;15.88;Casa
Apartamento;Lagoa;4;2;1;348;8000.0;3124.0;10400.0;22.99;Apartamento
Apartamento;Lagoa;3;3;2;250;14000.0;3500.0;980.0;56.0;Apartamento
Apartamento;Ipanema;3;1;1;145;8000.0;1800.0;400.0;55.17;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;3000.0;1687.0;193.0;36.14;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2300.0;1000.0;195.0;25.56;Apartamento
Apartamento;Barra da Tijuca;2;1;0;52;1500.0;630.0;105.0;28.85;Apartamento
Apartamento;Todos os Santos;3;1;0;70;1000.0;600.0;0.0;14.29;Apartamento
Apartamento;Flamengo;2;1;1;211;4500.0;2165.0;0.0;21.33;Apartamento
Apartamento;Jardim Carioca;2;1;0;55;1350.0;430.0;47.0;24.55;Apartamento
Apartamento;Ipanema;3;1;1;130;7500.0;1797.0;413.0;57.69;Apartamento
Apartamento;Andaraí;3;2;2;107;2900.0;1140.0;185.0;27.1;Apartamento
Apartamento;Ipanema;1;0;0;46;2800.0;700.0;850.0;60.87;Apartamento
Apartamento;Flamengo;1;0;0;41;1700.0;400.0;71.0;41.46;Apartamento
Apartamento;Leme;3;1;1;170;9000.0;1342.0;0.0;52.94;Apartamento
Apartamento;Tijuca;2;1;0;68;1600.0;560.0;24.0;23.53;Apartamento
Apartamento;Copacabana;1;0;1;45;1800.0;450.0;0.0;40.0;Apartamento
Apartamento;Copacabana;2;0;0;75;3200.0;550.0;40.0;42.67;Apartamento
Apartamento;Ipanema;2;1;1;60;10000.0;2000.0;3600.0;166.67;Apartamento
Apartamento;Barra da Tijuca;2;1;0;58;1700.0;120.0;700.0;29.31;Apartamento
Apartamento;Botafogo;2;1;1;102;2600.0;820.0;251.0;25.49;Apartamento
Apartamento;Laranjeiras;3;1;0;100;3100.0;901.0;184.0;31.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;2;3;700;14000.0;1500.0;1100.0;20.0;Casa
Apartamento;São Conrado;2;1;2;103;3600.0;890.0;0.0;34.95;Apartamento
Apartamento;Barra da Tijuca;3;2;2;140;5809.0;1700.0;700.0;41.49;Apartamento
Apartamento;Leblon;2;1;1;100;3400.0;1400.0;430.0;34.0;Apartamento
Apartamento;Copacabana;2;0;0;80;3000.0;760.0;24.0;37.5;Apartamento
Casa;Vaz Lobo;2;1;0;98;990.0;0.0;0.0;10.1;Casa
Apartamento;Centro;1;1;0;42;2400.0;600.0;150.0;57.14;Apartamento
Apartamento;Flamengo;4;1;3;350;10000.0;2500.0;0.0;28.57;Apartamento
Apartamento;Barra da Tijuca;2;1;1;98;2900.0;1080.0;166.0;29.59;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;60;1300.0;200.0;346.0;21.67;Apartamento
Apartamento;Barra da Tijuca;2;1;2;90;2300.0;1510.0;2496.0;25.56;Apartamento
Apartamento;Jacarepaguá;4;2;2;112;3000.0;700.0;180.0;26.79;Apartamento
Apartamento;Ipanema;4;2;2;240;16000.0;3717.0;902.0;66.67;Apartamento
Apartamento;Camorim;3;2;1;74;1500.0;650.0;0.0;20.27;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;750.0;120.0;24.0;Apartamento
Quitinete;Centro;1;0;0;31;1100.0;480.0;0.0;35.48;Apartamento
